id,application_date,segment,case_count
83,2019-09-26,1,3478.8291846200736
84,2019-09-27,1,3484.9644890795607
85,2019-09-28,1,3716.7583618654958
86,2019-09-29,1,3286.123973533864
87,2019-09-30,1,6345.747443132134
88,2019-07-24,2,28564.228430840838
89,2019-07-25,2,26489.20233126259
90,2019-07-26,2,26257.1468075081
91,2019-07-27,2,23842.799506607185
92,2019-07-28,2,14303.154508175774
93,2019-07-29,2,15353.765581653004
94,2019-07-30,2,6457.958302891794
95,2019-07-31,2,1484.303174672189
96,2019-08-01,2,6052.8201123991785
97,2019-08-02,2,5899.385609165225
98,2019-08-03,2,5354.345037916975
99,2019-08-04,2,4289.4055941965125
100,2019-08-05,2,3897.1104735492263
101,2019-08-06,2,3469.4773511043504
102,2019-08-07,2,3184.598714461407
103,2019-08-08,2,3917.8834812222826
104,2019-08-09,2,3998.8836901330587
105,2019-08-10,2,5354.858725640407
106,2019-08-11,2,10065.3711114681
107,2019-08-12,2,24580.00704462667
108,2019-08-13,2,27970.601056975447
109,2019-08-14,2,29032.61900019919
110,2019-08-15,2,28508.154604330313
111,2019-08-16,2,28976.19821928946
112,2019-08-17,2,27297.02659599691
113,2019-08-18,2,14384.546028675204
114,2019-08-19,2,28943.18081686007
115,2019-08-20,2,28771.10829119369
116,2019-08-21,2,28275.088356509073
117,2019-08-22,2,27551.79224614403
118,2019-08-23,2,26674.559561226975
119,2019-08-24,2,23461.19012934008
120,2019-08-25,2,12140.494167001498
121,2019-08-26,2,20782.71842166471
122,2019-08-27,2,20735.35558927227
123,2019-08-28,2,20008.869103932546
124,2019-08-29,2,17494.128047525384
125,2019-08-30,2,7150.104296117665
126,2019-08-31,2,1463.6277698541764
127,2019-09-01,2,4153.253475830333
128,2019-09-02,2,4409.804270174449
129,2019-09-03,2,4403.909937462328
130,2019-09-04,2,4520.100341594868
131,2019-09-05,2,3503.4916372804137
132,2019-09-06,2,3454.2424296430027
133,2019-09-07,2,3628.201461193936
134,2019-09-08,2,3581.8088100903465
135,2019-09-09,2,4191.871367303722
136,2019-09-10,2,5887.9533194951055
137,2019-09-11,2,17592.155805003677
138,2019-09-12,2,21909.079693678792
139,2019-09-13,2,26558.800958167358
140,2019-09-14,2,25368.566301374663
141,2019-09-15,2,15141.133370904421
142,2019-09-16,2,30058.458170295788
143,2019-09-17,2,30321.74224475328
144,2019-09-18,2,30058.100761539506
145,2019-09-19,2,30982.034712345154
146,2019-09-20,2,29793.250228044995
147,2019-09-21,2,28353.04810161197
148,2019-09-22,2,14247.537032654403
149,2019-09-23,2,24734.782813217862
150,2019-09-24,2,27408.58730383464
151,2019-09-25,2,27197.08636494956
152,2019-09-26,2,26136.13596615197
153,2019-09-27,2,23158.933831523238
154,2019-09-28,2,14354.275354604184
155,2019-09-29,2,5656.913941428257
156,2019-09-30,2,1392.5126066402302
157,2019-10-01,2,4980.841303627623
158,2019-10-02,2,5278.909113778604
159,2019-10-03,2,5190.815621762645
160,2019-10-04,2,5157.711114296154
161,2019-10-05,2,4651.1977312574645
162,2019-10-06,2,3529.374655674497
163,2019-10-07,2,3307.8411009902375
164,2019-10-08,2,4086.898117442846
165,2019-10-09,2,4429.198452006355
166,2019-10-10,2,5816.780464282257
167,2019-10-11,2,18245.119509732795
168,2019-10-12,2,27739.78576127987
169,2019-10-13,2,14316.897850463518
170,2019-10-14,2,26654.460223147522
171,2019-10-15,2,26350.262393778
172,2019-10-16,2,24320.331971460557
173,2019-10-17,2,18063.360584418922
174,2019-10-18,2,14022.851981126798
175,2019-10-19,2,16311.960374543934
176,2019-10-20,2,14002.186425237429
177,2019-10-21,2,22869.936562003804
178,2019-10-22,2,25493.48271470669
179,2019-10-23,2,28794.8646781272
180,2019-10-24,2,30010.807121690104
