id,application_date,segment,case_count
114,2019-08-19,2,27735.378505980614
115,2019-08-20,2,29059.102841392207
116,2019-08-21,2,28818.234020269247
117,2019-08-22,2,28126.880029570282
118,2019-08-23,2,26140.28473172473
119,2019-08-24,2,21461.164633873617
120,2019-08-25,2,16117.562697620782
121,2019-08-26,2,18842.30157186529
122,2019-08-27,2,23733.08384659758
123,2019-08-28,2,21215.03493433393
124,2019-08-29,2,17962.177069713052
125,2019-08-30,2,6170.817353877473
126,2019-08-31,2,939.0299463434721
127,2019-09-01,2,3472.848076796791
128,2019-09-02,2,4212.724211781608
129,2019-09-03,2,4365.791755830109
130,2019-09-04,2,3515.761823230548
131,2019-09-05,2,3207.2351106442898
132,2019-09-06,2,3000.577300019703
133,2019-09-07,2,3209.6483491745453
134,2019-09-08,2,3416.492584246408
135,2019-09-09,2,6133.022006786683
136,2019-09-10,2,6663.471983267688
137,2019-09-11,2,18018.683439884524
138,2019-09-12,2,22987.214041495587
139,2019-09-13,2,25044.63472449579
140,2019-09-14,2,26270.19830898518
141,2019-09-15,2,13832.271819502357
142,2019-09-16,2,27759.75428173116
143,2019-09-17,2,30481.449813016217
144,2019-09-18,2,29433.507549422364
145,2019-09-19,2,28385.316172463557
146,2019-09-20,2,29014.33698675532
147,2019-09-21,2,28866.51216061459
148,2019-09-22,2,17258.31651950904
149,2019-09-23,2,20886.422486374526
150,2019-09-24,2,26179.228384756458
151,2019-09-25,2,26400.649990749476
152,2019-09-26,2,25894.044842256284
153,2019-09-27,2,21976.583764048184
154,2019-09-28,2,14236.846147343855
155,2019-09-29,2,4120.0500043481
156,2019-09-30,2,866.6517166345541
157,2019-10-01,2,5311.9650590828305
158,2019-10-02,2,3941.944301773854
159,2019-10-03,2,3934.1054542754805
160,2019-10-04,2,3312.9581731729586
161,2019-10-05,2,3121.235808159309
162,2019-10-06,2,3616.5150271075927
163,2019-10-07,2,3262.5471959447036
164,2019-10-08,2,3815.766818686238
165,2019-10-09,2,7045.879433116488
166,2019-10-10,2,5978.723382127697
167,2019-10-11,2,20181.427263394355
168,2019-10-12,2,28649.041640489802
169,2019-10-13,2,16071.714595145055
170,2019-10-14,2,27619.398789451563
171,2019-10-15,2,29279.542702543018
172,2019-10-16,2,29183.041494514193
173,2019-10-17,2,19152.968338164777
174,2019-10-18,2,15098.978909280188
175,2019-10-19,2,19352.002365707005
176,2019-10-20,2,11887.00836564539
177,2019-10-21,2,20583.349791583558
178,2019-10-22,2,25495.663473373043
179,2019-10-23,2,28684.804024016463
180,2019-10-24,2,27538.042771106695
