id,application_date,segment,case_count
126,2019-08-31,2,1126.1733290738064
127,2019-09-01,2,5192.4968405135705
128,2019-09-02,2,4986.4978036802795
129,2019-09-03,2,4715.619769159604
130,2019-09-04,2,4200.023430302158
131,2019-09-05,2,3791.5262412317497
132,2019-09-06,2,3563.4598768847504
133,2019-09-07,2,4005.2361237969994
134,2019-09-08,2,3628.1077443391
135,2019-09-09,2,4398.753372165036
136,2019-09-10,2,6144.60577332553
137,2019-09-11,2,18860.24236976104
138,2019-09-12,2,23552.240682695694
139,2019-09-13,2,24780.117394799832
140,2019-09-14,2,25515.61201805493
141,2019-09-15,2,12164.66585633824
142,2019-09-16,2,26433.156794473416
143,2019-09-17,2,27858.308838184097
144,2019-09-18,2,28488.006336421513
145,2019-09-19,2,28249.66002915964
146,2019-09-20,2,28414.357222198712
147,2019-09-21,2,27839.797799645345
148,2019-09-22,2,15028.674009030765
149,2019-09-23,2,26447.80872833022
150,2019-09-24,2,26565.515184690237
151,2019-09-25,2,27863.997120430497
152,2019-09-26,2,26466.3421815279
153,2019-09-27,2,22537.237248818066
154,2019-09-28,2,15054.785258703396
155,2019-09-29,2,5372.898864875912
156,2019-09-30,2,1302.2164104869837
157,2019-10-01,2,5850.639982967203
158,2019-10-02,2,5325.35818195299
159,2019-10-03,2,4740.558853190413
160,2019-10-04,2,4748.349927324045
161,2019-10-05,2,4348.433755864053
162,2019-10-06,2,3542.2990533875877
163,2019-10-07,2,3739.783698150602
164,2019-10-08,2,4262.727791232286
165,2019-10-09,2,5161.957855229937
166,2019-10-10,2,6465.006387554467
167,2019-10-11,2,19669.44410255799
168,2019-10-12,2,25425.133753570783
169,2019-10-13,2,15097.03820816144
170,2019-10-14,2,27085.364721916
171,2019-10-15,2,25447.112604682257
172,2019-10-16,2,24582.594186065322
173,2019-10-17,2,20082.33489975044
174,2019-10-18,2,15228.33564143009
175,2019-10-19,2,15381.989564933654
176,2019-10-20,2,11877.680402440266
177,2019-10-21,2,22925.898365531422
178,2019-10-22,2,25149.89215231407
179,2019-10-23,2,26197.661367041088
180,2019-10-24,2,27095.825871184104
