id,application_date,segment,case_count
52,2019-08-26,1,4053.9775972477473
53,2019-08-27,1,4103.665067604186
54,2019-08-28,1,4094.411349205349
55,2019-08-29,1,4184.900238070003
56,2019-08-30,1,4893.738499996987
57,2019-08-31,1,9842.90013613996
58,2019-09-01,1,1711.1549459951027
59,2019-09-02,1,3348.31220292552
60,2019-09-03,1,4249.071753463705
61,2019-09-04,1,4313.259786875192
62,2019-09-05,1,3842.6669966844643
63,2019-09-06,1,3889.320589076993
64,2019-09-07,1,3552.4130379971934
65,2019-09-08,1,2190.704021850383
66,2019-09-09,1,4124.288474608483
67,2019-09-10,1,4228.274156304751
68,2019-09-11,1,4630.980752838913
69,2019-09-12,1,4502.939045134693
70,2019-09-13,1,4495.4865743947485
71,2019-09-14,1,3221.0277305834807
72,2019-09-15,1,2527.062283648369
73,2019-09-16,1,3922.7705509801
74,2019-09-17,1,4233.320287479857
75,2019-09-18,1,4680.133018390623
76,2019-09-19,1,4354.179147781763
77,2019-09-20,1,3984.713144163767
78,2019-09-21,1,3096.7549892980956
79,2019-09-22,1,2859.9371883392328
80,2019-09-23,1,4297.030848436864
81,2019-09-24,1,4459.264229733635
82,2019-09-25,1,4567.373295685174
83,2019-09-26,1,4308.178085007351
84,2019-09-27,1,4164.416628945853
85,2019-09-28,1,3346.212094461464
86,2019-09-29,1,2480.924854212712
87,2019-09-30,1,11317.999170531179
88,2019-07-24,2,26724.220082894233
89,2019-07-25,2,24981.448307574225
90,2019-07-26,2,24644.568882966247
91,2019-07-27,2,22945.135056113708
92,2019-07-28,2,15682.818889536973
93,2019-07-29,2,12527.384548939352
94,2019-07-30,2,7018.382231569326
95,2019-07-31,2,2068.240912008072
96,2019-08-01,2,6170.380352510309
97,2019-08-02,2,5741.574081990032
98,2019-08-03,2,5321.804897702865
99,2019-08-04,2,3606.502936044745
100,2019-08-05,2,3829.818538019027
101,2019-08-06,2,3848.457796020227
102,2019-08-07,2,3270.0341228045304
103,2019-08-08,2,3079.2772062352324
104,2019-08-09,2,3160.173015299963
105,2019-08-10,2,3829.514599171695
106,2019-08-11,2,8263.455341274666
107,2019-08-12,2,26523.762880662285
108,2019-08-13,2,27578.89346967351
109,2019-08-14,2,28050.7512427161
110,2019-08-15,2,28226.950305360613
111,2019-08-16,2,29383.81585488062
112,2019-08-17,2,29146.856985812574
113,2019-08-18,2,14863.0536082489
114,2019-08-19,2,28948.966634724096
115,2019-08-20,2,29312.208176295888
116,2019-08-21,2,27875.264638830075
117,2019-08-22,2,26701.42887649041
118,2019-08-23,2,25765.29990731937
119,2019-08-24,2,23006.73858762687
120,2019-08-25,2,14460.086491724003
121,2019-08-26,2,20439.442951379973
122,2019-08-27,2,20834.505884583385
123,2019-08-28,2,21270.561677255653
124,2019-08-29,2,15063.39827194667
125,2019-08-30,2,7582.658189751412
126,2019-08-31,2,1669.9035473829917
127,2019-09-01,2,4717.8098947159
128,2019-09-02,2,5860.193044007234
129,2019-09-03,2,5406.35915806659
130,2019-09-04,2,4062.244101922771
131,2019-09-05,2,3482.1065034855314
132,2019-09-06,2,3472.6331090392864
133,2019-09-07,2,3851.3376354713614
134,2019-09-08,2,3781.1808168443754
135,2019-09-09,2,4375.879729315546
136,2019-09-10,2,7249.462571231741
137,2019-09-11,2,16486.35844222918
138,2019-09-12,2,24487.013003799955
139,2019-09-13,2,26204.68924401727
140,2019-09-14,2,25919.533300775907
141,2019-09-15,2,13449.804741949303
142,2019-09-16,2,26598.95386616725
143,2019-09-17,2,29339.136360366727
144,2019-09-18,2,28919.544953361736
145,2019-09-19,2,29860.00708853786
146,2019-09-20,2,29607.39568337235
147,2019-09-21,2,29133.695743924043
148,2019-09-22,2,15727.526137597826
149,2019-09-23,2,26135.704149041543
150,2019-09-24,2,27161.43787987099
151,2019-09-25,2,27727.84706423256
152,2019-09-26,2,27059.172315830652
153,2019-09-27,2,23304.41535204068
154,2019-09-28,2,15812.256054008569
155,2019-09-29,2,5197.769444833089
156,2019-09-30,2,2286.878781000271
157,2019-10-01,2,6494.27126608588
158,2019-10-02,2,5781.049810661626
159,2019-10-03,2,5468.012317404362
160,2019-10-04,2,4886.7638609372325
161,2019-10-05,2,4274.175868063659
162,2019-10-06,2,3348.4247596771156
163,2019-10-07,2,4497.364533919127
164,2019-10-08,2,4750.520832066395
165,2019-10-09,2,4729.931534984061
166,2019-10-10,2,7649.065235380844
167,2019-10-11,2,21940.059636968424
168,2019-10-12,2,27163.239052260178
169,2019-10-13,2,16628.095688355785
170,2019-10-14,2,25559.44187189765
171,2019-10-15,2,24424.550497383512
172,2019-10-16,2,24128.178574276037
173,2019-10-17,2,21644.00362379129
174,2019-10-18,2,16903.017263712467
175,2019-10-19,2,16708.789469859494
176,2019-10-20,2,11429.47928095834
177,2019-10-21,2,19946.158692618883
178,2019-10-22,2,23215.555260529927
179,2019-10-23,2,25512.866868076504
180,2019-10-24,2,26917.077956467863
