id,application_date,segment,case_count
131,2019-09-05,2,4017.193359860333
132,2019-09-06,2,4039.336933722598
133,2019-09-07,2,4367.353112779332
134,2019-09-08,2,4020.8565319871063
135,2019-09-09,2,4621.745928085069
136,2019-09-10,2,6613.802597971968
137,2019-09-11,2,18695.149022930145
138,2019-09-12,2,24466.501348745605
139,2019-09-13,2,26106.662494649692
140,2019-09-14,2,28543.616663113822
141,2019-09-15,2,15570.175654057795
142,2019-09-16,2,29666.67194680127
143,2019-09-17,2,30921.69447078957
144,2019-09-18,2,30537.151987789814
145,2019-09-19,2,31625.05942146882
146,2019-09-20,2,31229.24749081353
147,2019-09-21,2,29643.160231886544
148,2019-09-22,2,14917.536329531686
149,2019-09-23,2,23619.58031296913
150,2019-09-24,2,26289.823742168042
151,2019-09-25,2,26881.239321610174
152,2019-09-26,2,26956.351378145708
153,2019-09-27,2,22699.792862167324
154,2019-09-28,2,18204.03950424978
155,2019-09-29,2,4683.511405660639
156,2019-09-30,2,1950.3935920952572
157,2019-10-01,2,6157.216547648371
158,2019-10-02,2,5926.135348271289
159,2019-10-03,2,4598.7291477411845
160,2019-10-04,2,4852.968101724236
161,2019-10-05,2,4549.916367661048
162,2019-10-06,2,3697.343249926743
163,2019-10-07,2,4252.05006724498
164,2019-10-08,2,4757.811921935328
165,2019-10-09,2,4818.846082186057
166,2019-10-10,2,7988.212838843859
167,2019-10-11,2,21861.06486201807
168,2019-10-12,2,27761.255020358705
169,2019-10-13,2,17551.315421362935
170,2019-10-14,2,25518.26747584395
171,2019-10-15,2,25763.910247625052
172,2019-10-16,2,25204.074926896417
173,2019-10-17,2,19493.484363524247
174,2019-10-18,2,16835.971068808398
175,2019-10-19,2,17411.207707787198
176,2019-10-20,2,14580.927906358822
177,2019-10-21,2,23467.48974346912
178,2019-10-22,2,29615.58966156866
179,2019-10-23,2,29223.209990039304
180,2019-10-24,2,28007.14863544764
